price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built,renoveted_or_not,Total_area,extra_area,neighbourhood_total_area_15
628000,4,2,1,0,0,3,4,1430,1970-01-01,0,8260,2260,7904
320000,4,2,2,0,0,4,4,1920,1970-01-01,0,9197,1920,9945
359950,3,2,2,0,0,3,4,1980,1970-01-01,0,9780,1980,22280
232000,2,1,1,0,0,4,2,1200,1970-01-01,0,9263,1200,8700
810000,4,2,1,0,2,4,4,1210,1970-01-01,0,7620,2020,8710
245000,4,1,1,0,0,4,3,1890,1970-01-01,0,9571,2010,7984
273000,3,2,1,0,0,3,3,1470,1970-01-01,0,10122,1930,9702
1129275,5,2,1,0,0,3,4,1720,1970-01-01,0,17699,2710,19804
438000,5,1,1,0,0,4,3,1450,1970-01-01,0,8200,1950,8200
400000,3,1,1,0,0,4,4,2110,1970-01-01,0,21710,2110,10957
340000,3,1,1,0,0,4,3,1250,1970-01-01,0,6050,1250,6204
552000,2,2,3,0,0,3,5,1380,1970-01-01,0,2331,1380,4830
790000,3,1,2,0,0,3,4,2050,1970-01-01,0,6130,2050,5970
360000,3,1,2,0,0,3,4,1800,1970-01-01,0,23800,1800,18080
235000,3,1,1,0,0,3,3,1310,1970-01-01,1,16332,1310,14684
775000,2,1,1,0,0,3,3,1010,1970-01-01,0,4610,1010,5140
489200,3,2,1,0,0,5,3,1850,1970-01-01,0,11450,1850,11750
341000,3,2,2,0,0,4,4,1750,1970-01-01,0,10650,1750,9590
335000,4,2,2,0,0,3,4,2154,1970-01-01,0,8204,2154,8074
393500,3,1,2,0,0,3,4,1010,1970-01-01,0,2671,1230,3112
360000,3,2,1,0,3,4,2,980,1970-01-01,0,10806,1960,8553
400800,4,1,1,0,0,3,2,870,1970-01-01,0,6820,1070,7020
585000,3,1,1,0,0,3,3,1190,1970-01-01,0,6828,1450,7369
1129275,4,2,2,0,3,3,5,2480,1970-01-01,0,8680,3680,8200
1129275,4,2,2,0,4,4,7,4390,1970-01-01,0,37793,5760,31895
300000,3,1,1,0,0,4,3,1220,1970-01-01,0,14220,1220,14110
1045000,4,2,2,0,0,5,3,1810,1970-01-01,0,7510,2950,6560
360000,3,1,2,0,0,3,3,1040,1970-01-01,0,2450,1340,2330
665900,4,2,2,0,1,4,4,2220,1970-01-01,0,8323,2870,6460
470000,4,1,1,0,0,4,3,2000,1970-01-01,0,20814,2590,8880
581000,4,1,1,0,0,4,4,1070,1970-01-01,0,10254,2090,9285
527000,6,3,1,0,0,3,4,1500,1970-01-01,0,11401,3000,9803
423000,4,1,1,0,0,4,3,880,1970-01-01,0,8975,1730,8795
875000,4,3,1,0,0,3,3,2040,1970-01-01,0,7266,2850,6276
410000,3,1,1,0,0,3,3,1020,1970-01-01,0,7923,1020,8118
606000,3,2,2,0,0,3,5,2200,1970-01-01,0,8205,2200,8418
654000,3,2,2,0,0,3,3,3240,1970-01-01,0,64080,3240,207302
150000,3,1,1,0,0,4,1,490,1970-01-01,0,38990,490,19097
373000,3,2,1,0,0,3,3,1550,1970-01-01,0,9761,2990,8571
550000,5,2,1,0,0,4,3,1240,1970-01-01,1,11938,2450,7003
512500,3,2,2,0,0,3,4,1900,1970-01-01,0,9504,1900,11563
360000,4,2,2,0,0,3,3,2640,1970-01-01,0,10028,2640,9023
369000,3,2,3,0,0,3,4,1340,1970-01-01,0,2820,1340,2661
825000,4,2,2,0,0,3,5,3220,1970-01-01,0,8482,3220,8141
255000,3,2,1,0,0,3,3,930,1970-01-01,0,12405,930,12530
1129275,4,2,1,0,0,3,6,2260,1970-01-01,0,14040,3240,14290
270000,5,2,1,0,0,4,4,2630,1970-01-01,0,11100,2630,10355
480680,3,2,2,0,0,3,4,1730,1970-01-01,0,6654,1730,5923
525000,4,1,1,0,0,3,4,1220,1970-01-01,0,9845,2120,9885
291500,3,1,1,0,0,5,2,880,1970-01-01,0,10118,880,10408
305000,4,2,1,0,0,4,3,1800,1970-01-01,0,15351,1800,15281
285000,3,1,1,0,0,3,3,1600,1970-01-01,0,9100,1600,9081
1129275,3,2,2,1,3,3,7,3280,1970-01-01,0,32391,3280,24604
329500,5,1,1,0,0,3,3,1790,1970-01-01,0,11290,3290,9380
1129275,4,2,3,1,4,3,6,2890,1970-01-01,0,21116,2890,14021
379260,3,2,1,0,0,3,3,1330,1970-01-01,0,8932,1730,10225
356000,3,2,2,0,0,3,3,1590,1970-01-01,0,5001,1590,5001
571900,4,1,1,0,0,4,3,1710,1970-01-01,0,10657,1710,11493
271500,3,1,2,0,0,3,3,1995,1970-01-01,0,20355,1995,15620
390000,3,1,1,0,0,4,3,1300,1970-01-01,0,11330,1300,9233
550000,3,2,1,0,0,3,4,2040,1970-01-01,0,65030,2720,207066
755000,2,2,2,0,0,3,4,1360,1970-01-01,0,3430,1360,4012
509500,2,2,2,0,0,3,4,1300,1970-01-01,0,3075,1590,5555
486700,2,1,1,0,0,3,3,1080,1970-01-01,0,7478,1200,7411
527500,2,1,1,0,0,3,3,1170,1970-01-01,0,4170,1170,5530
475000,5,2,1,0,0,3,2,1510,1970-01-01,0,5610,2010,5380
268000,3,2,2,0,0,3,3,1810,1970-01-01,0,3673,1880,4337
562000,3,2,2,0,0,4,4,3250,1970-01-01,0,53779,3250,49850
780000,4,2,1,0,0,4,5,1310,1970-01-01,0,15719,2270,16285
700000,6,3,2,0,0,3,3,2830,1970-01-01,0,8080,3680,4410
710000,3,2,1,0,0,4,4,1040,1970-01-01,0,4880,1880,4790
445000,3,1,1,0,0,4,3,910,1970-01-01,0,6714,1050,7164
729000,3,3,1,0,0,3,5,2250,1970-01-01,0,62798,2250,86830
384400,3,3,3,0,0,3,4,1689,1970-01-01,0,3077,1689,2843
815000,6,3,1,0,0,3,4,1430,1970-01-01,1,20713,2860,15372
865000,4,2,3,0,0,4,6,2710,1970-01-01,0,6779,2710,5396
514000,3,2,1,0,0,4,3,1770,1970-01-01,0,8970,1770,13500
615000,4,2,1,0,0,3,4,1860,1970-01-01,0,16013,2820,15773
865000,4,3,1,0,0,4,4,2000,1970-01-01,0,102570,3400,51380
755000,4,2,2,0,0,3,5,3110,1970-01-01,0,10040,3110,10090
425000,4,1,1,0,0,3,3,1080,1970-01-01,0,9801,1480,10082
375000,2,1,1,0,0,3,2,940,1970-01-01,0,10779,940,10070
750000,4,2,2,0,0,3,4,2680,1970-01-01,0,7228,2680,7298
722000,4,2,2,0,0,3,5,3190,1970-01-01,0,8598,3190,8933
1011000,3,2,2,0,1,3,5,1920,1970-01-01,1,6400,1920,6290
725000,3,2,2,0,0,3,5,2610,1970-01-01,0,10120,2610,11068
170000,3,1,1,0,0,2,2,1040,1970-01-01,0,43220,1040,25360
845000,4,3,1,0,0,3,7,2270,1970-01-01,0,38195,2880,169288
271900,3,2,2,0,0,4,3,1450,1970-01-01,0,10221,1450,10103
1129275,6,4,3,0,4,4,5,2782,1970-01-01,0,7782,3902,4970
261500,4,2,1,0,0,3,4,1500,1970-01-01,0,10260,2460,10010
619500,3,2,2,0,0,3,5,2170,1970-01-01,0,7170,2170,7170
435000,5,2,1,0,0,3,3,1450,1970-01-01,0,17217,1970,12100
210000,3,1,1,0,0,3,3,1000,1970-01-01,0,6454,1000,6570
489950,3,2,1,0,0,4,3,790,1970-01-01,0,5590,1580,6700
260000,4,1,1,0,0,3,3,1100,1970-01-01,0,10930,2130,9600
300000,4,1,1,0,0,3,3,1370,1970-01-01,0,9869,1370,9557
530000,4,2,1,0,2,3,4,1330,1970-01-01,0,16311,2150,16344
235000,3,1,1,0,0,4,4,1370,1970-01-01,0,15400,1370,17360
593500,3,1,2,0,0,4,4,1370,1970-01-01,0,5370,1370,5370
562000,3,3,2,0,2,4,4,2330,1970-01-01,0,83761,3290,32324
585000,3,2,2,0,0,3,5,3190,1970-01-01,0,210536,3190,209404
1129275,4,3,1,0,1,3,6,3300,1970-01-01,1,24874,4140,24028
199500,3,1,1,0,0,3,3,1690,1970-01-01,0,10591,1690,9222
544500,5,1,1,0,0,3,3,1690,1970-01-01,0,4930,1690,5730
394900,3,1,1,0,0,3,3,1430,1970-01-01,0,14800,1430,11745
912000,4,3,2,0,0,3,5,1980,1970-01-01,0,6075,1980,5320
260000,3,2,2,0,0,4,3,1490,1970-01-01,0,9592,1490,9583
858000,5,3,1,0,2,5,4,1900,1970-01-01,0,16398,3620,13599
1129275,4,2,1,0,1,5,5,1870,1970-01-01,0,19174,2720,19553
242150,4,1,1,0,0,4,3,1490,1970-01-01,0,10034,1490,9552
220000,3,1,1,0,0,3,3,1230,1970-01-01,0,8430,1230,8750
235000,3,2,1,0,0,4,3,1340,1970-01-01,0,9880,1900,9530
370000,3,1,1,0,0,4,3,1530,1970-01-01,0,11830,1530,11823
450000,3,1,1,0,0,3,4,1390,1970-01-01,0,47156,2290,47276
534950,5,1,1,0,0,3,4,1280,1970-01-01,0,8577,2240,8250
730000,4,2,2,0,0,3,5,3470,1970-01-01,0,17741,3470,12830
465000,4,2,1,0,0,4,4,1550,1970-01-01,0,35500,3050,17740
178000,3,1,1,0,0,4,3,1100,1970-01-01,0,6834,1100,7820
215000,3,1,1,0,0,3,3,1080,1970-01-01,0,8750,1610,9400
300000,3,2,1,0,0,3,4,1210,1970-01-01,0,17418,1910,10439
430000,3,2,1,0,2,3,3,1230,1970-01-01,0,8576,1510,10039
183000,3,1,2,0,0,4,2,1280,1970-01-01,0,5646,1280,5646
585000,3,2,2,0,0,3,4,1530,1970-01-01,0,3411,1910,3510
192950,3,1,2,0,0,4,2,1170,1970-01-01,0,4500,1170,4420
599000,2,1,1,0,0,3,3,1550,1970-01-01,1,9263,1550,7690
326500,3,1,1,0,0,4,3,1060,1970-01-01,0,8980,1060,8517
358803,2,1,1,0,0,3,3,1040,1970-01-01,0,6805,1040,4884
537000,3,2,2,0,0,5,3,1550,1970-01-01,0,14470,1550,13410
1129275,3,2,1,1,4,4,5,1580,1970-01-01,0,27181,2490,26921
156000,2,1,1,0,0,4,2,920,1970-01-01,0,6809,920,7390
219000,3,1,1,0,0,5,2,1250,1970-01-01,0,9526,1250,10042
1129275,3,1,2,0,0,4,4,1630,1970-01-01,0,5240,2540,7920
248000,5,1,1,0,2,3,4,1380,1970-01-01,0,18978,2190,10286
340000,3,1,1,0,0,4,3,1340,1970-01-01,0,197360,1340,234480
899100,5,2,1,0,0,4,4,1400,1970-01-01,0,17710,2410,17740
346950,3,1,1,0,0,3,3,1830,1970-01-01,0,12784,1830,10474
330000,3,1,2,0,0,3,2,1740,1970-01-01,0,7625,1850,5098
325000,3,1,1,0,0,3,3,1410,1970-01-01,0,9660,1410,9830
315000,3,1,1,0,0,3,4,1460,1970-01-01,0,9344,1460,9260
649950,3,2,2,0,0,3,5,1200,1970-01-01,0,2875,1500,3307
316000,3,1,1,0,0,4,2,1130,1970-01-01,0,8330,1130,2708
386000,2,2,2,0,0,3,4,1620,1970-01-01,0,4816,1620,4578
535000,2,1,1,0,0,3,3,1450,1970-01-01,0,9610,2330,14008
600000,3,3,3,0,0,3,3,1520,1970-01-01,0,3320,1520,3020
339000,4,2,2,0,0,3,4,2840,1970-01-01,0,11586,2840,12530
167000,3,2,1,0,0,3,3,1520,1970-01-01,0,8976,1520,10204
430000,3,1,1,0,0,3,4,1740,1970-01-01,0,6540,1740,6400
688000,4,4,2,0,0,3,5,4000,1970-01-01,0,13309,4000,11968
834500,3,2,1,0,3,4,5,1670,1970-01-01,0,8780,2780,8780
1075000,4,4,1,0,4,5,5,2140,1970-01-01,0,12250,3500,11860
250000,3,1,1,0,0,3,3,1060,1970-01-01,0,53332,1060,7871
402500,3,1,1,0,0,3,3,1290,1970-01-01,0,5290,1290,6200
432500,3,2,1,0,0,3,4,1600,1970-01-01,0,8825,2390,9320
485000,5,1,1,0,0,3,3,1380,1970-01-01,0,16560,2460,13106
560000,4,2,1,0,3,4,5,1580,1970-01-01,0,24930,2930,12688
410000,4,2,2,0,0,3,3,2200,1970-01-01,0,10492,2200,9380
455000,3,2,1,0,0,3,4,1470,1970-01-01,0,9214,1870,9274
459500,4,2,1,0,0,4,3,1190,1970-01-01,0,11028,2060,10322
371000,4,1,1,0,0,3,3,1610,1970-01-01,0,12915,1610,13720
289500,3,2,2,0,0,3,3,2120,1970-01-01,0,5520,2120,5820
395000,3,3,2,0,0,3,4,1160,1970-01-01,0,2713,1450,2672
496752,2,1,1,0,0,4,3,1090,1970-01-01,0,6980,1980,6720
227000,2,1,1,0,0,3,2,860,1970-01-01,0,7660,860,8020
330000,3,1,1,0,0,3,3,1460,1970-01-01,0,10721,1460,10350
480000,5,2,1,0,0,4,3,1340,1970-01-01,0,11200,2590,10360
290000,2,1,1,0,0,3,2,1120,1970-01-01,0,218920,1120,219280
281000,3,1,1,0,0,4,1,1340,1970-01-01,0,22676,1340,39043
705000,4,1,1,0,3,3,4,1780,1970-01-01,0,4900,1780,5310
1129275,4,2,1,0,0,5,4,1910,1970-01-01,0,6920,2920,6470
485000,4,3,1,0,0,3,3,1410,1970-01-01,0,9431,2820,8931
622000,3,2,3,0,0,3,4,1550,1970-01-01,0,3469,1550,4468
380000,3,2,1,0,3,4,4,1600,1970-01-01,0,41448,1600,41448
1129275,4,2,2,0,4,4,6,3190,1970-01-01,0,22703,3190,16246
561500,3,1,1,0,0,4,3,980,1970-01-01,0,8340,1960,7860
242000,3,1,1,0,0,3,3,970,1970-01-01,0,10570,970,10710
348500,3,1,1,0,0,4,3,1360,1970-01-01,0,12086,1360,12376
752000,6,3,2,0,0,4,4,3810,1970-01-01,0,10473,3810,6171
230000,3,1,1,0,0,3,3,1100,1970-01-01,0,9590,1340,9400
715000,3,2,3,0,0,3,5,1990,1970-01-01,0,6967,1990,6280
240415,3,1,1,0,0,3,3,1120,1970-01-01,0,11307,1120,10636
562000,4,1,1,0,0,3,3,1460,1970-01-01,1,6140,2060,5700
360000,3,1,1,0,0,5,2,1170,1970-01-01,0,5250,1170,5162
659950,3,2,2,0,1,3,5,1080,1970-01-01,0,2856,1610,2859
458500,3,2,2,0,0,3,5,1430,1970-01-01,0,3489,1890,3342
259950,2,2,2,0,0,3,5,720,1970-01-01,0,1719,1070,1998
366000,3,1,1,0,0,3,4,1680,1970-01-01,0,7788,1680,7884
978000,4,2,2,0,0,3,5,2890,1970-01-01,0,10711,2890,12998
525000,2,1,1,0,0,3,3,1060,1970-01-01,0,7480,1360,6900
926300,3,1,2,0,0,3,4,1660,1970-01-01,0,6460,1660,5690
750000,2,1,1,0,0,3,3,1620,1970-01-01,0,7740,1620,6240
660000,2,1,1,0,1,4,2,960,1970-01-01,0,7223,960,7514
305000,4,1,1,0,0,4,2,1000,1970-01-01,0,8200,1000,8480
800000,2,2,1,0,0,3,4,2395,1970-01-01,0,8538,2395,8332
600000,4,1,1,0,0,3,4,1800,1970-01-01,0,12490,3050,10680
435000,2,1,1,0,0,4,2,1120,1970-01-01,0,89447,1120,138302
1129275,4,3,2,0,0,3,5,2190,1970-01-01,0,7256,2960,8150
318000,3,2,3,0,0,3,4,1250,1970-01-01,0,2267,1250,2267
639000,4,2,1,0,0,4,3,980,1970-01-01,0,6940,1940,6940
453000,3,2,2,0,0,3,4,1750,1970-01-01,0,5650,1750,7450
800000,4,1,1,0,0,4,3,2150,1970-01-01,0,11298,2150,11518
437000,2,1,1,0,0,4,3,910,1970-01-01,0,8300,1500,8250
1129275,3,2,2,1,4,3,3,3230,1970-01-01,1,79119,3230,74789
490000,4,2,2,0,0,3,4,3000,1970-01-01,0,11645,3000,10796
499950,4,1,1,0,0,4,3,1520,1970-01-01,0,9220,1520,9020
160134,3,1,1,0,0,3,3,1190,1970-01-01,0,11306,1190,11095
191000,3,1,1,0,0,3,3,990,1970-01-01,0,9245,990,10930
221000,3,1,1,0,0,3,3,1250,1970-01-01,0,8530,1250,8800
352800,4,2,1,0,0,3,3,1330,1970-01-01,0,8440,2080,8821
350000,3,2,2,0,0,3,3,1640,1970-01-01,0,12064,1640,11661
458000,4,1,1,0,0,3,3,1350,1970-01-01,0,4550,1550,7245
359950,3,1,1,0,0,4,3,1290,1970-01-01,0,190776,1290,101251
1050000,3,3,2,0,3,3,6,3250,1970-01-01,0,8343,3250,10572
353000,3,1,1,0,0,5,2,1260,1970-01-01,0,13035,1260,6750
717550,3,3,3,0,0,3,6,2840,1970-01-01,0,7308,2840,8440
450000,3,2,2,0,0,4,4,1960,1970-01-01,0,8460,1960,8020
167500,3,1,1,0,0,2,1,760,1970-01-01,0,3850,760,6376
550000,3,1,2,0,0,5,4,2240,1970-01-01,0,80465,2240,204584
939000,4,2,2,0,0,4,5,2240,1970-01-01,0,11924,2240,12058
700000,3,1,1,0,2,3,4,1820,1970-01-01,0,17390,1820,11970
480000,4,3,2,0,3,3,5,3370,1970-01-01,0,438970,3370,117658
501000,3,1,1,0,0,4,4,1160,1970-01-01,0,5520,1160,6170
580000,3,2,1,0,0,3,4,1320,1970-01-01,0,10265,1640,11246
527550,1,1,1,0,0,3,1,820,1970-01-01,0,60497,820,15753
399000,4,2,2,0,0,3,5,2800,1970-01-01,0,7487,2800,7500
240000,3,1,1,0,0,3,2,1080,1970-01-01,0,6780,1780,6500
353000,4,2,1,0,0,3,3,1410,1970-01-01,0,270529,2200,61046
335000,4,2,1,0,0,5,2,740,1970-01-01,0,4612,1480,7900
475000,3,3,2,0,0,3,3,1860,1970-01-01,0,4564,2010,6470
660000,3,2,1,0,0,4,3,2080,1970-01-01,0,7980,2880,6920
551000,3,1,1,0,0,5,2,940,1970-01-01,0,2888,940,6700
249950,4,1,1,0,0,3,3,1620,1970-01-01,0,12150,1620,11865
1129275,4,3,2,0,0,3,7,4400,1970-01-01,0,267066,4400,13031
575000,3,1,1,0,0,3,3,1410,1970-01-01,0,8273,1530,8040
1088889,4,2,1,0,4,4,5,1780,1970-01-01,0,14810,3460,17074
515000,4,2,2,0,0,3,3,2890,1970-01-01,0,10196,2890,9537
235000,3,1,1,0,0,3,3,1980,1970-01-01,0,13194,1980,10582
796000,3,1,1,0,0,3,4,1980,1970-01-01,0,5223,1980,2629
450000,2,1,1,0,0,3,3,820,1970-01-01,0,4000,1450,6550
1129275,4,3,1,0,4,5,7,2180,1970-01-01,0,23114,4280,11348
270000,4,2,2,0,0,3,3,1810,1970-01-01,0,8319,1810,9177
1129275,3,3,2,1,4,3,6,2490,1970-01-01,0,30192,2490,14699
565000,3,1,1,0,0,5,3,1610,1970-01-01,0,5718,1610,6147
680000,1,2,2,0,0,3,3,1090,1970-01-01,1,4828,1820,5280
1129275,5,4,2,0,0,3,7,6200,1970-01-01,0,44269,9200,27905
864500,4,2,2,0,0,4,6,3520,1970-01-01,0,39511,3520,39201
1129275,4,2,1,0,0,4,5,1870,1970-01-01,0,21740,3740,13512
335000,3,2,2,0,0,3,3,2150,1970-01-01,0,32626,2150,12810
911000,4,3,2,0,0,3,6,3526,1970-01-01,0,19484,3526,18729
425000,2,1,1,0,0,3,3,830,1970-01-01,0,7695,1070,7935
299950,3,1,1,0,0,3,3,1410,1970-01-01,1,82431,1410,83021
864000,4,2,2,0,0,3,6,3190,1970-01-01,0,52848,3190,52698
425000,2,1,1,0,0,3,3,1270,1970-01-01,0,7270,1270,7770
374950,4,1,1,0,0,4,3,1970,1970-01-01,0,16460,1970,16760
247000,3,2,1,0,0,4,4,1180,1970-01-01,0,9270,1640,9560
475000,3,1,1,0,0,3,4,1600,1970-01-01,0,8761,1600,10040
275000,3,2,2,0,0,3,3,3020,1970-01-01,0,8888,3020,8180
355000,2,1,1,0,0,3,2,1350,1970-01-01,0,369867,1350,106438
285000,4,1,1,0,0,3,3,1070,1970-01-01,0,23942,1870,12285
1129275,3,2,1,1,4,3,5,1940,1970-01-01,1,41599,2730,30818
325000,2,1,1,0,0,3,3,620,1970-01-01,0,18917,1100,21799
1129275,5,3,2,0,0,4,7,4320,1970-01-01,0,45136,4320,48904
402000,3,2,1,0,3,4,3,1350,1970-01-01,0,12694,2700,13134
1100000,3,3,1,0,0,3,6,2170,1970-01-01,0,20557,3700,14320
375000,4,1,1,0,0,4,3,1250,1970-01-01,0,11415,2190,11415
396000,5,2,1,0,0,3,3,1420,1970-01-01,0,15093,2840,13830
320000,4,2,1,0,0,4,4,1310,1970-01-01,0,11687,2610,12400
610000,3,2,2,0,0,3,4,2630,1970-01-01,0,8457,2630,7045
249950,3,1,1,0,0,5,3,1090,1970-01-01,0,8788,1090,9164
675000,4,3,2,0,0,3,5,3090,1970-01-01,0,103925,3090,52943
448000,2,2,1,0,0,4,2,860,1970-01-01,0,9442,1670,9070
819000,3,1,2,0,0,3,3,1300,1970-01-01,0,4900,1300,7310
1129275,3,2,1,0,4,3,6,2530,1970-01-01,0,22175,3670,22920
225000,4,2,2,0,0,3,4,1700,1970-01-01,0,7731,1700,7965
790000,2,3,1,0,0,3,4,2560,1970-01-01,0,984838,2560,42566
685000,4,2,2,0,0,3,4,2400,1970-01-01,0,8770,2770,8120
812000,3,3,2,0,0,3,5,3240,1970-01-01,0,11578,3240,11825
705000,2,2,1,0,0,3,4,2300,1970-01-01,0,8700,2300,8700
360000,4,3,2,0,0,3,4,2483,1970-01-01,0,9353,2483,8377
344000,1,1,3,0,0,3,4,760,1970-01-01,0,1539,760,2479
825000,4,1,2,0,0,3,5,2040,1970-01-01,0,8940,2040,11370
476500,3,1,1,0,0,4,3,950,1970-01-01,0,7320,1200,7670
379500,2,1,1,0,0,5,3,960,1970-01-01,0,6056,960,6248
620000,3,1,1,0,0,3,4,2410,1970-01-01,1,37646,2410,19090
477590,3,3,2,0,0,3,4,1760,1970-01-01,0,9961,2260,9409
490000,3,1,1,0,0,4,3,1010,1970-01-01,0,10100,1910,6642
470000,3,1,1,0,0,4,3,1140,1970-01-01,0,6500,1500,6500
500000,3,2,2,0,0,3,4,1140,1970-01-01,0,2596,1360,2851
370000,3,1,1,0,0,3,3,1320,1970-01-01,0,8661,1320,8733
790000,2,1,1,0,0,3,3,970,1970-01-01,0,6340,1940,4560
725000,4,2,2,0,0,3,4,2650,1970-01-01,0,20945,2650,22086
840000,4,2,2,0,0,3,5,2100,1970-01-01,1,5840,3040,3438
390000,3,1,1,0,0,4,3,1240,1970-01-01,0,12348,1240,18753
507000,3,2,1,0,0,4,3,1510,1970-01-01,0,13795,2210,15962
263500,3,1,1,0,0,4,2,770,1970-01-01,0,7813,1540,6652
369000,3,2,2,0,0,3,4,1270,1970-01-01,0,3003,1320,3526
500000,3,2,2,0,0,3,5,3040,1970-01-01,0,8366,3040,8482
570000,2,1,1,0,0,4,3,910,1970-01-01,0,5211,910,6111
284000,4,3,1,0,0,3,4,1490,1970-01-01,0,9185,2040,9085
415000,2,1,1,0,0,3,3,980,1970-01-01,0,5088,980,5546
197500,3,1,1,0,0,3,2,980,1970-01-01,0,4070,980,4070
925000,4,3,2,0,1,3,5,3420,1970-01-01,1,13912,4420,12780
468000,3,2,1,0,0,3,3,820,1970-01-01,1,7870,1570,5791
355000,3,1,1,0,0,5,2,1080,1970-01-01,0,6601,1600,6341
639000,4,1,1,0,0,4,3,930,1970-01-01,0,7830,1830,7540
720000,3,2,2,0,0,3,7,2820,1970-01-01,0,17070,2820,15420
381000,3,1,1,0,0,5,2,900,1970-01-01,0,7800,1800,7688
1050000,3,4,2,0,0,5,7,4380,1970-01-01,0,47149,4380,39055
670000,3,3,2,0,0,3,5,2980,1970-01-01,0,6710,2980,6350
400000,3,1,1,0,0,3,3,1690,1970-01-01,1,8348,1690,7005
910000,4,3,2,0,0,3,7,4040,1970-01-01,0,54519,4040,44669
294000,3,1,1,0,0,3,2,1250,1970-01-01,0,10677,1250,9840
315001,3,1,1,0,0,2,3,1500,1970-01-01,0,11730,1500,10144
360000,3,2,1,0,0,5,3,1630,1970-01-01,0,12353,1630,12173
520000,3,2,2,0,0,4,3,1410,1970-01-01,0,4110,1410,5750
474000,3,1,1,0,0,4,2,770,1970-01-01,0,5700,1140,5320
702000,4,2,2,0,0,3,3,3280,1970-01-01,0,9156,3280,7600
728000,4,3,2,0,0,3,5,3490,1970-01-01,0,90987,3490,58057
308000,4,2,2,0,0,3,4,2020,1970-01-01,0,9297,2020,10104
1129275,5,4,3,1,4,3,6,4580,1970-01-01,0,9023,4580,7153
340000,3,2,2,0,0,3,4,2270,1970-01-01,0,10187,2270,10077
306500,2,1,1,0,0,4,2,1310,1970-01-01,0,11510,1310,8700
716000,3,2,1,0,0,4,3,1420,1970-01-01,0,5020,1420,4850
950000,4,3,2,0,0,2,6,2640,1970-01-01,0,47411,2980,9342
673200,5,3,2,0,0,3,3,4180,1970-01-01,0,12741,4180,10016
564500,4,2,1,0,0,3,3,1350,1970-01-01,0,7950,1950,7980
393000,4,1,1,0,0,4,4,1790,1970-01-01,0,13591,1790,14988
425000,5,1,1,0,0,3,1,1400,1970-01-01,0,6471,1400,8700
150000,3,1,1,0,0,3,3,1320,1970-01-01,0,26004,1320,22334
327000,4,2,1,0,0,3,4,1200,1970-01-01,0,108342,1620,40020
444900,4,2,2,0,0,3,5,3120,1970-01-01,0,10568,3120,11082
305000,4,2,2,0,0,3,4,2100,1970-01-01,0,16873,2100,17810
469000,3,3,3,0,0,3,4,1370,1970-01-01,0,2564,1370,4478
525000,3,1,1,0,0,5,4,1520,1970-01-01,0,9395,1520,11578
330000,3,2,1,0,0,3,3,1630,1970-01-01,0,19834,2410,13291
618000,4,1,1,0,0,4,3,1260,1970-01-01,0,5340,1260,5420
295500,4,2,1,0,0,3,4,1690,1970-01-01,0,10180,2830,10118
567035,3,2,2,0,0,5,3,2064,1970-01-01,0,48237,2064,23420
518000,4,2,1,0,0,3,4,1770,1970-01-01,0,37510,2640,38080
303000,2,1,1,0,0,3,3,1020,1970-01-01,0,10220,1020,11120
300000,4,2,2,0,0,3,3,2200,1970-01-01,0,10265,2200,11176
413107,3,1,1,0,0,4,3,1420,1970-01-01,0,8940,1420,9520
400000,3,1,1,0,0,5,2,1350,1970-01-01,0,4440,1350,4440
535000,3,1,1,0,0,4,3,1290,1970-01-01,0,8149,1290,7929
555000,4,2,1,0,0,5,3,840,1970-01-01,0,4280,1680,5020
312000,3,2,2,0,0,3,4,2280,1970-01-01,0,8666,2280,7385
785200,3,2,1,0,0,5,4,1540,1970-01-01,0,5340,1840,5100
749000,4,2,1,0,2,3,3,1020,1970-01-01,0,13890,2040,10544
285000,3,1,1,0,0,3,3,1010,1970-01-01,0,11857,1490,9254
425000,4,2,2,0,0,3,3,2440,1970-01-01,0,7528,2440,8202
360000,3,2,1,0,0,3,4,1260,1970-01-01,0,17470,1930,14023
260000,3,1,1,0,0,4,3,1200,1970-01-01,0,7815,1200,7845
369000,3,2,1,0,0,3,3,1150,1970-01-01,0,10059,1550,9460
275000,4,2,1,0,0,4,4,1620,1970-01-01,0,13312,2180,15751
407000,3,2,3,0,0,3,4,1430,1970-01-01,0,2878,1430,2813
575000,2,1,1,0,0,3,4,990,1970-01-01,0,6648,1230,6404
1129275,3,1,2,0,3,4,4,1670,1970-01-01,0,5522,1670,6892
875000,2,2,1,0,1,4,4,1700,1970-01-01,0,7633,2720,7823
320000,4,1,1,0,0,4,3,1270,1970-01-01,0,9031,2220,9150
810000,3,1,1,0,0,4,3,1520,1970-01-01,0,10561,1520,13280
274000,3,1,1,0,0,4,3,1090,1970-01-01,0,9210,1590,9210
239900,4,1,1,0,0,3,3,1120,1970-01-01,0,11003,1480,9890
450000,4,1,1,0,0,3,3,1080,1970-01-01,0,9668,1860,9414
263400,4,2,1,0,0,3,2,960,1970-01-01,0,61908,1360,30730
265000,3,1,1,0,0,3,2,1360,1970-01-01,0,7327,1360,7412
418000,4,3,1,0,2,3,3,1460,1970-01-01,0,8610,2360,8750
390000,3,2,2,0,0,3,4,2360,1970-01-01,0,8097,2360,10763
